ID,date,item
T3727,2022-03-20,KETCHUPS/SAUCES (MAGGI HOT AND SWEET)|BLENDED (JALANI)|MOULDED (DAIRY MILK)
T3730,2022-03-20,SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|BROWN POWDERS (BOURNVITA)
T3731,2022-03-20,CREAM (GOLDEN OREO)
T3732,2022-03-20,GLUCOSE (MAGIX)|GLUCOSE (PARLE-G)
T3733,2022-03-20,POWDERED SALT (TATA SALT)|GLUCOSE (MAGIX)|PASTA (DEL MONTE)
T3738,2022-03-20,MARIE (MARIE GOLD REGULAR)
T3740,2022-03-20,POWDERED SALT (TATA SALT)|GLUCOSE (PARLE-G)
T3741,2022-03-20,BUTTER (AMUL)
T3745,2022-03-20,SWEET/COOKIES (NUTRICHOICE DIGESTIVE)
T3746,2022-03-20,MAIN PACKS (SOCIETY LEAF)
T3747,2022-03-20,BUTTER (AMUL)|NON-SALT CRACKER (BISK FARM GOOGLY)
T3748,2022-03-20,SALT CRACKER (MONACO)|GLUCOSE (PARLE-G)|SWEET/COOKIES (HAPPY HAPPY)|MARIE (MARIE GOLD REGULAR)|MARIE (MARIE GOLD REGULAR)
T3750,2022-03-20,ATTA (SAMRAT)|SWEET/COOKIES (GOOD DAY CASHEW)|COUNT (5 STAR)|MAIN PACKS (BROOKE BOND RED LABEL)|MOULDED (DAIRY MILK)|SOAP CAKES/BARS (B B)|SUN FLOWER (SUNDAY)
T3751,2022-03-20,KETCHUPS/SAUCES (SURABHI)|MARIE (MARIE GOLD REGULAR)|KETCHUPS/SAUCES (KISSAN FRESH KETCHUP)
T3752,2022-03-21,NON-SALT CRACKER (PARLE KRACK JACK)
T3753,2022-03-21,MARGARINE (DELICIOUS)|POWDERED SALT (TATA SALT)|AGARBATTI (CYCLE)
T3754,2022-03-21,MARIE (MARIE GOLD REGULAR)
T3758,2022-03-21,TOOTH PASTES (COLGATE DENTALCREAM)|SALT CRACKER (MONACO)
T3759,2022-03-21,TIL OIL (TEZ)
T3760,2022-03-21,KETCHUPS/SAUCES (MPS)
T3764,2022-03-21,GLUCOSE (MAGIX)|COUNT (5 STAR)|MOULDED (DAIRY MILK)
T3768,2022-03-21,MARIE (MARIE GOLD REGULAR)|BLENDED (KAPOL)
T3770,2022-03-21,INSTANT NOODLES (MAGGI MASALA)|SWEET/COOKIES (NICE TIME)|CREAM (BRITANNIA BOURBON)|KETCHUPS/SAUCES (SURABHI)
T3773,2022-03-21,MAIN PACKS (SOCIETY LEAF)
T3774,2022-03-21,TIL OIL (TEZ)
T3775,2022-03-21,POTATO WAFERS (GARDEN)
T3820,2022-03-23,MOULDED (DAIRY MILK)
T3821,2022-03-23,MAIN PACKS (SOCIETY LEAF)
T3826,2022-03-23,POWDERED SALT (JIVANA)
T3828,2022-03-23,POWDERED SALT (JIVANA)
T3833,2022-03-23,BUTTER (AMUL)
T3834,2022-03-23,HOT CEREALS (SAFFOLA CLASSIC MASALA)
T3836,2022-03-23,COATED WAFER BISC (PERK)
T3838,2022-03-23,MOULDED (DAIRY MILK)|GLUCOSE (MAGIX)|SUN FLOWER (SUNDAY)|POWDERED SALT (JIVANA)|MOULDED (DAIRY MILK)
T3839,2022-03-23,BANANA CHIPS/LACHA/OTHERS (GARDEN)
T3840,2022-03-23,BLENDED (JALANI)|SUGAR PANNED (GEMS)|MARIE (MARIE GOLD REGULAR)
T3842,2022-03-23,MOULDED (DAIRY MILK)|GLUCOSE (PARLE-G)|MARIE (MARIE GOLD REGULAR)
T3843,2022-03-23,INSTANT NOODLES (MAGGI MASALA)
T3844,2022-03-23,POWDERED SALT (TATA SALT)
T3848,2022-03-23,COUNT (KINDER JOY BOYS)|COUNT (KINDER JOY GIRLS)
T3850,2022-03-23,POWDERED SALT (JIVANA)
T3851,2022-03-23,COUNT (MR. WAFER)
T3857,2022-03-23,COUNT (5 STAR)
T3859,2022-03-24,BROWN POWDERS (BOURNVITA)
T3863,2022-03-24,MARIE (MARIE GOLD REGULAR)|WASHING POWDERS/LIQUIDS (WHEEL ACTIVE)|GLUCOSE (PARLE-G)|SALT CRACKER (MONACO)
T3865,2022-03-24,POWDERED SALT (TATA SALT)
T3866,2022-03-24,GLUCOSE (PARLE-G)
T3868,2022-03-24,MOULDED (DAIRY MILK)
T3869,2022-03-24,SEV BHUJIA (GARDEN)
T3871,2022-03-24,POWDERED SALT (JIVANA)
T3872,2022-03-24,SUN FLOWER (SUNDAY)
T3874,2022-03-24,MARIE (VITA MARIE GOLD)
T3877,2022-03-24,CREAM (TREAT JAM)
T3878,2022-03-24,BROWN POWDERS (BOURNVITA)
T3879,2022-03-24,BANANA CHIPS/LACHA/OTHERS (GARDEN)
T3880,2022-03-24,CEREAL BARS (RITE BITE)|GLUCOSE (TIGER GLUCOSE)
T3885,2022-03-24,BLENDED (EVEREST)
T3887,2022-03-24,READY TO EAT CEREALS (MOHUN'S NEW LIFE CORN FLAKES)
T3889,2022-03-24,BROWN POWDERS (BOURNVITA)
T3890,2022-03-24,SALT CRACKER (NUTRICHOICE SIMPLE LITE CRACKR)
T3892,2022-03-24,KETCHUPS/SAUCES (CHING'S SECRET)
T3893,2022-03-24,BLENDED (KAPOL)
T3894,2022-03-24,DETERGENT CAKES/BARS (RIN ADVANCED)
T3897,2022-03-24,NON-SALT CRACKER (PARLE TOP)
T3898,2022-03-24,GATHIA/PAPRI/RIBLON (NATIONAL)
T3899,2022-03-24,SWEET/COOKIES (GOOD DAY CASHEW)|ATTA (SAMRAT)|PROCESSED CHEESE (BRITANNIA)
T3902,2022-03-24,ATTA (SAMRAT)|SWEET/COOKIES (GOOD DAY CASHEW)|JAMS (KISSAN)
T3906,2022-03-24,READY TO COOK SOUPS (CHING'S SECRET)|BUTTER (AMUL)
T3909,2022-03-25,EXTRUDED SNACKS (NENIMEMI)|MARIE (MARIE GOLD REGULAR)
T3910,2022-03-25,WAFER CREAM (PICKWICK CR WFF)|SALT CRACKER (MONACO)|SPECIALIZED (PITAMBARI)|SALT CRACKER (BISK FARM SNACKES)|COUNT (5 STAR)
T3913,2022-03-25,PACKAGED PURE GHEE (SOCIETY)
T3915,2022-03-25,PASTA (DEL MONTE)|MARIE (MARIE GOLD REGULAR)
T3918,2022-03-25,KETCHUPS/SAUCES (MAGGI TOMATO SAUCE)|SALT CRACKER (MONACO)|CREAM (OREO CHOCOLATE)|GLUCOSE (PARLE-G)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|SWEET/COOKIES (BISK FARM)
T3919,2022-03-25,GLUCOSE (PARLE-G)
T3920,2022-03-25,PROCESSED CHEESE (AMUL)
T3925,2022-03-25,CREAM (MILK BIKIS MILK CREAM)|GLUCOSE (PARLE-G GOLD)
T3930,2022-03-25,SOOJI (SAMRAT)
T3932,2022-03-25,BUTTER (AMUL)
T3933,2022-03-25,MARIE (MARIE GOLD REGULAR)
T3934,2022-03-25,ATTA (SAMRAT)
T3936,2022-03-25,SWEET/COOKIES (BOURNVITA)
T3937,2022-03-25,SWEET/COOKIES (NICE TIME)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)
T3939,2022-03-25,COUNT (5 STAR)
T3940,2022-03-25,MAIN PACKS (SOCIETY LEAF)
T3944,2022-03-25,WAFER CREAM (PICKWICK CR WFF)|COATED WAFER BISC (PERK)
T3946,2022-03-25,CREAM (PARLE KREAMS MANGO)
T3947,2022-03-25,POWDERS (ENO FRUIT SALT)|BUTTER (AMUL)
T3948,2022-03-25,CREAM (PARLE KREAMS MANGO)|SALT CRACKER (MONACO)|SWEET/COOKIES (GOOD DAY BUTTER)|SWEET/COOKIES (BISK FARM)|SUN FLOWER (SUNDAY)
T3949,2022-03-25,READY TO EAT CEREALS (KELLOGG'S CORNFLKS ALMND HONEY)
T3950,2022-03-25,READY TO EAT CEREALS (KELLOGG'S MUESLI NUT DELIGHT)
T3955,2022-03-26,SALT CRACKER (BISK FARM SNACKES)|CREAM (PARLE MAGIX STRAWBERRY)|MARIE (MARIE GOLD REGULAR)
T3956,2022-03-26,MARIE (MARIE GOLD REGULAR)|AGARBATTI (CYCLE 3 IN 1)
T3964,2022-03-26,POWDERED SALT (TATA SALT)|GLUCOSE (PARLE-G)
T3966,2022-03-26,BLENDED (EVEREST)
T3967,2022-03-26,SALT CRACKER (MONACO)|BROWN POWDERS (BOURNVITA)
T3970,2022-03-26,SOOJI (SATYAM)
T3971,2022-03-26,BLENDED (CHING'S SECRET)
T3974,2022-03-26,CREAM (OREO CHOCOLATE)|MOULDED (DAIRY MILK)|GLUCOSE (PARLE-G)|PACKAGED PURE GHEE (SOCIETY)|POWDERED SALT (JIVANA)
T3976,2022-03-26,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T3979,2022-03-26,MARIE (MARIE GOLD REGULAR)|MARIE (MARIE GOLD REGULAR)|SEV BHUJIA (HALDIRAM SEV BHUJIA)|NON-SALT CRACKER (LITTLE HEARTS)|SWEET/COOKIES (HAPPY HAPPY)
T3980,2022-03-27,GLUCOSE (PARLE-G)
T3983,2022-03-27,MARIE (MARIE GOLD REGULAR)|NON-SALT CRACKER (LITTLE HEARTS)|READY TO EAT CEREALS (KELLOGG'S KPAK CHOCOS)
T3987,2022-03-27,POWDERED SALT (TATA SALT)|MOULDED (DAIRY MILK)|COUNT (5 STAR)
T3991,2022-03-27,CREAM (PARLE KREAMS CHOCOLATE)
T3994,2022-03-27,HOT CEREALS (QUAKER OATS)|BUTTER (AMUL)|POWDERED SALT (JIVANA)
T3995,2022-03-27,CREAM (PARLE KREAMS PINEAPPLE)|NON-SALT CRACKER (50-50 MSK CK)|PROCESSED CHEESE (AMUL)|SUN FLOWER (SUNDAY)|POWDERED SALT (JIVANA)|GLUCOSE (MAGIX)|NON-SALT CRACKER (PARLE KRACK JACK)|CREAM (BRITANNIA BOURBON)|CREAM (OREO VANILLA)|TRADITIONAL (VIM)
T3996,2022-03-27,DAIRY WHITNERS (EVERYDAY DAIRY WHITNER)
T3997,2022-03-27,CREAM (BRITANNIA BOURBON)|NON-SALT CRACKER (PARLE KRACK JACK)
T4001,2022-03-27,READY TO COOK CURRY PASTES/POW (SUHANA)|BUTTER (AMUL)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|MARIE (MARIE GOLD REGULAR)
T4006,2022-03-27,BUTTER (AMUL)|SWEET/COOKIES (BOURNVITA)|COUNT (5 STAR)
T4013,2022-03-28,GLUCOSE (PARLE-G)
T4018,2022-03-28,GLUCOSE (PARLE-G)|MAIN PACKS (SOCIETY LEAF)
T4021,2022-03-28,MAIDA (SAMRAT)|INSTANT NOODLES (MAGGI MASALA)|TRADITIONAL (PATANJALI)
T4024,2022-03-28,POWDERED SALT (JIVANA)
T4027,2022-03-28,HOT CEREALS (SAFFOLA CLASSIC MASALA)|POWDERED SALT (JIVANA)
T4031,2022-03-28,INSTANT NOODLES (MAGGI MASALA)
T4032,2022-03-28,NON-SALT CRACKER (50-50 MSK CK)|MOULDED (DAIRY MILK)
T4041,2022-03-29,BLENDED (EVEREST)
T4042,2022-03-29,POWDERED SALT (TATA SALT)
T4046,2022-03-29,PROCESSED CHEESE (AMUL)
T4053,2022-03-29,SWEET/COOKIES (GOOD DAY BUTTER)|BUTTER (AMUL)
T4056,2022-03-29,PROCESSED CHEESE (AMUL)
T4099,2022-03-27,BROWN POWDERS (BOURNVITA)|CREAM (OREO CHOCOLATE)
T2755,2022-05-28,COATED WAFER BISC (KITKAT)|FRAGRANCE - PERFUME (WILD STONE EDGE)
T2789,2022-02-05,CREAM (GOLDEN OREO)|KETCHUPS/SAUCES (CHING'S SECRET)|KETCHUPS/SAUCES (MAGGI PICHKOO)
T2790,2022-02-05,NON-SALT CRACKER (50-50 MSK CK)|BROWN POWDERS (BOURNVITA)|TOOTH PASTES (DABUR RED)
T2792,2022-02-05,POTATO WAFERS (LAYS CARIBBEAN STYLE)|POTATO WAFERS (LAYS AMERICAN STYLE)|CREAM (SUNFEAST BOUNCE DRM CHO VNL)|COATED WAFER BISC (KITKAT)|TOOTH PASTES (DABUR RED)|MANUAL (PATANJALI)
T2793,2022-02-05,POTATO WAFERS (LAYS AMERICAN STYLE)
T2794,2022-02-05,MARIE (MARIE GOLD REGULAR)
T2795,2022-02-05,BRANDED (PARACHUTE)|FACE WASH (HIMALAYA PURIFYING NEEM FC WS)|MARIE (MARIE GOLD REGULAR)
T2798,2022-02-05,HAIR DYES     (1/76) (BLACK NATURALS)
T2799,2022-02-05,MARIE (MARIE GOLD REGULAR)
T2800,2022-02-05,KETCHUPS/SAUCES (MAGGI PICHKOO)|GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T2801,2022-02-05,SWEET/COOKIES (NUTRI CHOICE DIGESTIVE ZERO)|NON-SALT CRACKER (PARLE KRACK JACK)|SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|MARIE (PATANJALI MARIE)
T2802,2022-02-05,DIAPERS       (8/93) (PAMPERS BABY DRY PANTS)
T2803,2022-02-05,POTATO WAFERS (LAYS MAGIC MASALA)
T2804,2022-02-05,SWEET/COOKIES (BOURNVITA)
T2805,2022-02-05,MAIN PACKS (SOCIETY LEAF)|CREAM (OREO CHOCOLATE)
T2806,2022-02-05,DETERGENT CAKES/BARS (RIN ADVANCED)
T2808,2022-02-05,WASHING POWDERS/LIQUIDS (SURF EXCEL EASY WASH)|NON-SALT CRACKER (50-50 MSK CK)|SWEET/COOKIES (GOOD DAY CASHEW)|MARIE (MARIE GOLD REGULAR)|MAIN PACKS (BROOKE BOND RED LABEL NAT CARE)|LIQUIDS (SUNNY)
T2809,2022-02-05,SWEET/COOKIES (BOURNVITA)
T2810,2022-02-05,SWEET/COOKIES (GOOD DAY CASHEW)|MARIE (MARIE GOLD REGULAR)
T2811,2022-02-05,SWEET/COOKIES (AMUL)|CREAM (OREO CHOCOLATE)|CREAM (GOLDEN OREO)|TOOTH PASTES (DABUR RED)
T2812,2022-02-05,GLUCOSE (PARLE-G)|SWEET/COOKIES (PARLE 20-20 CASHEW)
T2813,2022-02-05,SWEET/COOKIES (GOOD DAY CASHEW)
T2815,2022-02-05,POTATO WAFERS (LAYS AMERICAN STYLE)
T2816,2022-02-05,HOT CEREALS (SAFFOLA CLASSIC MASALA)
T2817,2022-02-05,SALT CRACKER (MONACO)
T2818,2022-02-05,SWEET/COOKIES (GOOD DAY CASHEW)|GLUCOSE (PARLE-G)
T2819,2022-02-05,DIAPERS       (8/93) (MAMY POKO PANTS)
T2820,2022-02-05,RIGID (INDULEKHA)|INSTANT NOODLES (MAGGI MASALA)
T2821,2022-02-05,RIGID (HAIR & CARE (MARICO))
T2822,2022-02-05,SALT CRACKER (MONACO)|MARIE (MARIE GOLD REGULAR)|CREAM (GOLDEN OREO)
T2823,2022-02-05,CREAM (SUNFEAST BOUNCE DRM STRW VNL)|CREAM (TREAT FRUIT CREAM)|SWEET/COOKIES (NUTRI CHOICE DIGESTIVE ZERO)
T2824,2022-02-05,GATHIA/PAPRI/RIBLON (BINGO TEDHE MEDHE MAS TADKA)|FACE WASH (PATANJALI ORANGE ALOE)|FACE WASH (HIMALAYA MENS PIMPLE CLEAR FW)
T2826,2022-02-05,FRAGRANCE - PERFUME (WILD STONE ULTRA SENSUAL)
T2828,2022-02-05,BROWN POWDERS (BOURNVITA)
T2830,2022-02-05,TOOTH PASTES (DANT KANTI)
T2831,2022-02-05,SALT CRACKER (PATANJALI NAMKEEN)|SWEET/COOKIES (PATANJALI NARIYAL)
T2832,2022-02-05,CREAM (SUNFEAST SPECIAL CREAM CHOCO)|NON-SALT CRACKER (PARLE KRACK JACK)|SALT CRACKER (MONACO)|GLUCOSE (PARLE-G)|MAIN PACKS (SOCIETY LEAF)
T2833,2022-02-05,DAL (HALDIRAM MOONG DAL PLAIN)
T2834,2022-02-05,CREAM (GOLDEN OREO)|CREAM (TREAT JAM)
T2835,2022-02-05,DIAPERS       (8/93) (MAMY POKO PANTS)
T2836,2022-02-05,HAND WASH (DETTOL ORIGINAL)|MANUAL (COLGATE SENSITIVE)|DETERGENT CAKES/BARS (RIN ADVANCED)|PREMIUM (LUX JASMINE BLOOM)|TOOTH PASTES (COLGATE MAXFRSH SPICY FRSH RED)|SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|CREAM (SUNFEAST BOUNCE DRM CHO VNL)|NON-SALT CRACKER (50-50 MSK CK)|NON-SALT CRACKER (PARLE KRACK JACK)
T2837,2022-02-05,GLUCOSE (PARLE-G GOLD)|SALT CRACKER (PATANJALI NAMKEEN)|SWEET/COOKIES (PATANJALI NARIYAL)
T2838,2022-02-05,HOT CEREALS (SAFFOLA CLASSIC MASALA)|SANITARY NAPKINS (WHISPER ULTRA CLEAN)
T2839,2022-02-05,DETERGENT CAKES/BARS (PATANJALI)
T2840,2022-02-05,MOULDED (DAIRY MILK)|COUNT (CADBURY FUSE)
T2841,2022-02-05,INSTANT NOODLES (CHING'S SECRET)|INSTANT NOODLES (SUNFEAST YIPPEE MAGIC MASALA)
T2842,2022-02-05,BUTTER (AMUL)
T2843,2022-02-05,SCOURING PADS (GOOD HOME)|TALCUM POWDERS (AXE SIGNATURE)
T2844,2022-02-05,GATHIA/PAPRI/RIBLON (BINGO MADANGLES ACHAARI MASTI)
T2846,2022-02-05,LIQUIDS (SUNNY)
T2848,2022-02-05,BOTTLES / TUBES (HIMALAYA ANTI HAIR FALL)|INSTANT NOODLES (MAGGI MASALA)|LIQUIDS (PATANJALI)
T2849,2022-02-05,FACE WASH (HIMALAYA GENTLE HYDRTING FC WS)|GLUCOSE (PARLE-G GOLD)|SALT CRACKER (MONACO)|INSTANT NOODLES (MAGGI MASALA)
T2850,2022-02-05,GATHIA/PAPRI/RIBLON (BINGO TEDHE MEDHE MAS TADKA)
T2851,2022-02-05,SANITARY NAPKINS (WHISPER ULTRA NIGHTS)|POWDERS (ENO FRUIT SALT)|FACE WASH (HIMALAYA PURIFYING NEEM FC WS)|AGARBATTI (MANGALDEEP)|BODY WASH (LUX BODY WASH)
T2852,2022-02-05,POTATO WAFERS (LAYS MAGIC MASALA)|POTATO WAFERS (LAYS AMERICAN STYLE)|MARIE (MARIE GOLD REGULAR)|GLUCOSE (PARLE-G)|SWEET/COOKIES (PARLE 20-20 CASHEW)
T2853,2022-02-05,PREMIUM (BABY SOAP)|CREAM (SUNFEAST DARK FANTSY CHOCOFILS)|LIQUIDS (PATANJALI)|PREMIUM (HIMALAYA NEEM & TURMERIC)|POPULAR (LIFEBUOY LEMON FRESH)
T2854,2022-02-05,GLUCOSE POWDER & TABLET (GLUCON-D ORANGE)
T2855,2022-02-05,SALT CRACKER (PATANJALI NAMKEEN)
T2856,2022-02-05,HAIR DYES     (1/76) (STREAX HAIR COLOUR)
T2857,2022-02-05,MARIE (VITA MARIE GOLD)|RIGID (PARACHUTE ADV ALOEVERA ENR CNO)
T2858,2022-02-05,COATED WAFER BISC (KITKAT)
T2859,2022-02-05,NON-SALT CRACKER (50-50 MSK CK)|SALT CRACKER (PRIYAGOLD BUTTER DELITE)|BROWN POWDERS (PEDIASURE)
T2860,2022-02-05,MOULDED (DAIRY MILK)|SALT CRACKER (PRIYAGOLD BUTTER DELITE)|SALT CRACKER (MONACO)|SWEET/COOKIES (GOOD DAY CASHEW)
T2861,2022-02-05,SWEET/COOKIES (NUTRICHOICE DIGESTIVE)
T2862,2022-02-05,BABY FOODS (CERELAC MULTI GRAIN 5 FRUIT)|SWEET/COOKIES (NUTRICHOICE OATS COOKIES)|CREAM (OREO CHOCOLATE)
T2864,2022-03-05,MOULDED (DAIRY MILK)|FRAGRANCE - DEODORANT (KAMASUTRA URGE)|TWIN BLADES-SYSTEMS (SUPERMAX S II)
T2867,2022-03-05,TOOTH PASTES (SENSODYNE HERBAL MULTI CARE)
T2868,2022-03-05,TOOTH PASTES (SENSODYNE HERBAL MULTI CARE)
T2870,2022-03-05,MANUAL (COLGATE SENSITIVE)
T2871,2022-03-05,WHITE POWDERS (COLGATE)|MANUAL (CIBACA SUPREME FULL HEAD)|GLUCOSE (PARLE-G)|MARIE (MARIE GOLD REGULAR)
T2873,2022-03-05,TALCUM POWDERS (PONDS DREAMFLOWER)|HAIR CONDITIONERS (DOVE INTENSE REPAIR)|OTHER FACE CREAMS (FAIR & LOVELY MULTIVITAMIN)|RIGID (KESH KING)
T2875,2022-03-05,RIGID (BAJAJ ALMOND DROP)|TOOTH PASTES (DABUR RED)|SACHETS (PATANJALI)|MAIN PACKS (LIPTON GREEN TEA)|BROWN POWDERS (BOURNVITA)
T2878,2022-03-05,CREAM (GOLDEN OREO)
T2879,2022-03-05,GATHIA/PAPRI/RIBLON (KUR KURE CHILLI CHATKA)|POTATO WAFERS (LAYS MAGIC MASALA)|MARIE (MARIE GOLD REGULAR)
T2880,2022-03-05,SWEET/COOKIES (BOURNVITA)
T2882,2022-03-05,GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)|POTATO WAFERS (LAYS CARIBBEAN STYLE)|TALCUM POWDERS (PONDS DREAMFLOWER)|NON-SALT CRACKER (50-50 MSK CK)|NON-SALT CRACKER (PARLE KRACK JACK)|SALT CRACKER (PRIYAGOLD BUTTER DELITE)|GLUCOSE (PARLE-G)|MARIE (VITA MARIE GOLD)|BABY FOODS (CERELAC MULTI GRAIN DAL VEG)
T2883,2022-03-05,MILK (PATANJALI DOODH BISCUITS)|GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T2884,2022-03-05,SWEET/COOKIES (GOOD DAY CASHEW)|GLUCOSE (PARLE-G)|MARIE (MARIE GOLD REGULAR)|GATHIA/PAPRI/RIBLON (BINGO MADANGLES ACHAARI MASTI)
T2885,2022-03-05,TRADITIONAL (PATANJALI)|MOULDED (DAIRY MILK)|GLUCOSE (MAGIX)
T2886,2022-03-05,HAIR DYES     (1/76) (BLACK NATURALS)|NON-SALT CRACKER (PARLE KRACK JACK)|MARIE (MARIE GOLD REGULAR)|SWEET/COOKIES (BOURNVITA)
T2887,2022-03-05,HAIR CONDITIONERS (PANTENE CONDITIONER)|SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)|SALT CRACKER (MONACO)|NON-SALT CRACKER (PARLE KRACK JACK)
T2888,2022-03-05,RIGID (PARACHUTE ADVANSED JASMINE)
T2889,2022-03-05,LIQUIDS (ODONIL)
T2890,2022-03-05,SWEET/COOKIES (PARLE 20-20 CASHEW)
T2891,2022-03-05,DAL (HALDIRAM MOONG DAL PLAIN)
T2892,2022-03-05,CREAM (TREAT JAM)|SWEET/COOKIES (AMUL)|SWEET/COOKIES (AMUL)|SWEET/COOKIES (BOURNVITA)|CREAM (SUNFEAST SPCL CREAM ORANGE)|MARIE (VITA MARIE GOLD)|CREAM (OREO CADBURY DIPPED)|LIQUIDS (HARPIC POWER PLUS)|LIQUIDS (SUNNY)
T2894,2022-03-05,CREAM (OREO CHOCOLATE)|TOOTH PASTES (DABUR RED)|PACKAGED PURE GHEE (PATANJALI)
T2895,2022-03-05,INSTANT NOODLES (MAGGI MASALA)|INSTANT COFFEE (NESCAFE CLASSIC)
T2896,2022-03-05,PASTA (DEL MONTE)|NON-SALT CRACKER (PARLE KRACK JACK)
T2897,2022-03-05,CREAM (GOLDEN OREO)
T2898,2022-03-05,LIQUIDS (HARPIC POWER PLUS)|HAIR DYES     (1/76) (BLACK NATURALS)
T2899,2022-03-05,PACKAGED PURE GHEE (PATANJALI)
T2900,2022-03-05,MOULDED (DAIRY MILK)|MARIE (MARIE GOLD REGULAR)
T2901,2022-03-05,BOTTLES / TUBES (TRESEMME)|HAIR CONDITIONERS (TRESEMME HAIR FALL DEFENSE)|READY TO COOK SOUPS (KNORR)|READY TO COOK SOUPS (KNORR)|MAIN PACKS (LIPTON GREEN TEA)
T2902,2022-03-05,CREAM (GOLDEN OREO)
T2903,2022-03-05,POWDERS (ENO FRUIT SALT)
T2904,2022-03-05,SUN FLOWER (PATANJALI)
T2905,2022-03-05,COATED WAFER BISC (SNAKKER)|CREAM (BRITANNIA BOURBON)|MARIE (MARIE GOLD REGULAR)
T2906,2022-03-05,RUBEFACIENT (ZANDU)
T2907,2022-03-05,KETCHUPS/SAUCES (MAGGI TOMATO SAUCE)
T2908,2022-03-05,SWEET/COOKIES (NICE TIME)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)|GATHIA/PAPRI/RIBLON (KUR KURE MASALA MUNCH)
T2909,2022-03-05,BABY FOODS (CERELAC WHEAT)|POTATO WAFERS (LAYS AMERICAN STYLE)|GLUCOSE (PARLE-G)|MAIN PACKS (SOCIETY LEAF)|INSTANT NOODLES (MAGGI MASALA)
T2911,2022-03-05,POTATO WAFERS (LAYS AMERICAN STYLE)|CREAM (SUNFEAST DARK FANTSY CHOCOFILS)|INSTANT NOODLES (MAGGI MASALA)
T2913,2022-03-05,DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)|DIAPERS       (8/93) (HUGGIES PANTS)
T2915,2022-03-05,PREMIUM (CINTHOL LIME)|BUTTER (AMUL)
T2916,2022-03-05,FACE WASH (GARNIER MEN ACNOFIGHT)
T2917,2022-03-05,OTHER FACE CREAMS (PATANJALI)|LIQUID VAPORISER (GOOD KNIGHT ADVANCE ACTIVE)
T2918,2022-03-05,NON-SALT CRACKER (PARLE KRACK JACK)
T2919,2022-03-05,BABY MASSAGE OILS (DABUR LAL TEL)|MOULDED (DAIRY MILK)|SUGAR PANNED (GEMS)
T2920,2022-03-05,COILS (GOOD KNIGHT JUMBO)|BROWN POWDERS (PEDIASURE)
T2922,2022-03-05,HAND WASH (SAVLON MOISTURE SHIELD)|LIQUID VAPORISER (GOOD KNIGHT ADVANCE XPRESS)|RIGID (PARACHUTE ADV ALOEVERA ENR CNO)
T2923,2022-03-05,DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)|DIAPERS       (8/93) (MAMY POKO PANTS STANDARD)
T2924,2022-03-05,SUN FLOWER (PATANJALI)
T2925,2022-03-05,HAIR DYES     (1/76) (BLACK NATURALS)|LIQUID VAPORISER (ALL OUT ULTRA POWERFUL PROTECN)
T2989,2022-05-05,LIQUIDS (SUNNY)
T2990,2022-05-05,MAIN PACKS (LIPTON GREEN TEA)|NON-SALT CRACKER (50-50 MSK CK)|INSTANT NOODLES (MAGGI MASALA)|INSTANT NOODLES (SUNFEAST YIPPEE MAGIC MASALA)
T2991,2022-05-05,WASHING POWDERS/LIQUIDS (TIDE JASMINE ROSE)|CREAM (TREAT CHOCO)|SANITARY NAPKINS (WHISPER CHOICE ULTRA)|TRADITIONAL (VIM)|WHITE POWDERS (HORLICKS JUNIOR)|SWEET/COOKIES (PARLE 20-20 CASHEW)|SWEET/COOKIES (GOOD DAY CASHEW)|SWEET/COOKIES (NUTRICHOICE DIGESTIVE)
T2992,2022-05-05,TOOTH PASTES (COLGATE MAXFRSH SPICY FRSH RED)|OTHER FACE CREAMS (GARNIER WHITE COMPLETE)|FACE WASH (GARNIER WHITE COMPLETE)
T2993,2022-05-05,TOOTH PASTES (HIMALAYA COMPLETE CARE)
T2994,2022-05-05,SAFETY RAZOR BLADES (GILLETTE 7'O CLOCK)|LIQUID BLEACHES (RIN)
T2995,2022-05-05,SWEET/COOKIES (AMUL)|TRADITIONAL (PATANJALI)
T2996,2022-05-05,MARIE (VITA MARIE GOLD)
T2997,2022-05-05,DIAPERS       (8/93) (PAMPERS BABY DRY PANTS)
T2998,2022-05-05,SWEET/COOKIES (GOOD DAY CASHEW)
T2999,2022-05-05,SWEET/COOKIES (HIDE & SEEK CHOCOLATE CHIP)
T3001,2022-05-05,BROWN POWDERS (HORLICKS CHOCOLATE)
T3002,2022-05-05,MAIN PACKS (SOCIETY LEAF)
